replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
0,True,16.06676202791387,0,,,
1,True,36.92800480125521,2,0.0,MTV,Countdown
4,False,4.0,2,4.0,MTV,Orbit Insertion
6,True,16.06676202791387,0,,,
3,True,36.92800480125521,2,0.0,MTV,Countdown
5,True,16.06676202791387,0,,,
2,False,63.47451209370448,2,6.0,Tanker,Countdown
2,False,63.47451209370448,3,26.26528865982963,Tanker,Countdown
2,False,63.47451209370448,4,31.367698152225696,Tanker,Countdown
2,False,63.47451209370448,5,34.64700698547747,Tanker,Countdown
2,False,63.47451209370448,6,38.97365394982997,Tanker,Orbit Insertion
8,False,44.043485122414495,2,6.0,Tanker,Countdown
8,False,44.043485122414495,3,26.26528865982963,Tanker,Ascent
7,True,33.92800480125521,2,6.0,Tanker,Countdown
10,True,16.06676202791387,0,,,
11,True,16.06676202791387,0,,,
9,True,33.92800480125521,2,6.0,Tanker,Countdown
13,True,16.06676202791387,0,,,
14,True,36.92800480125521,2,0.0,MTV,Countdown
12,True,33.92800480125521,2,6.0,Tanker,Countdown
15,True,16.06676202791387,0,,,
16,True,16.06676202791387,0,,,
17,True,36.92800480125521,2,0.0,MTV,Countdown
20,True,16.06676202791387,0,,,
18,True,36.92800480125521,2,0.0,MTV,Countdown
24,True,16.06676202791387,0,,,
25,True,16.06676202791387,0,,,
23,True,33.92800480125521,2,6.0,Tanker,Countdown
26,True,33.92800480125521,2,6.0,Tanker,Countdown
27,True,16.06676202791387,0,,,
21,True,48.906917063222075,2,0.0,MTV,Countdown
21,True,48.906917063222075,3,29.26528865982963,Tanker,Countdown
21,True,48.906917063222075,4,34.36769815222569,Tanker,Countdown
21,True,48.906917063222075,5,37.64700698547746,Tanker,Countdown
29,True,36.92800480125521,2,0.0,MTV,Countdown
28,True,41.93490981737471,2,0.0,MTV,Countdown
28,True,41.93490981737471,3,29.26528865982963,Tanker,Countdown
19,True,38.93490981737472,2,6.0,Tanker,Countdown
19,True,38.93490981737472,3,26.26528865982963,Tanker,Countdown
32,True,16.06676202791387,0,,,
34,True,16.06676202791387,0,,,
30,True,44.93490981737472,2,0.0,MTV,Countdown
30,True,44.93490981737472,3,23.26528865982963,MTV,Countdown
31,True,33.92800480125521,2,6.0,Tanker,Countdown
35,True,36.92800480125521,2,0.0,MTV,Countdown
22,True,45.21617311063643,2,0.0,MTV,Countdown
22,True,45.21617311063643,3,29.26528865982963,Tanker,Countdown
22,True,45.21617311063643,4,34.36769815222569,Tanker,Countdown
36,True,16.06676202791387,0,,,
39,True,16.06676202791387,0,,,
41,True,16.06676202791387,0,,,
40,True,16.06676202791387,0,,,
37,True,38.93490981737472,2,6.0,Tanker,Countdown
37,True,38.93490981737472,3,26.26528865982963,Tanker,Countdown
38,True,44.93490981737472,2,0.0,MTV,Countdown
38,True,44.93490981737472,3,23.26528865982963,MTV,Countdown
43,True,16.06676202791387,0,,,
44,True,16.06676202791387,0,,,
45,True,16.06676202791387,0,,,
42,True,51.90691706322208,2,0.0,MTV,Countdown
42,True,51.90691706322208,3,23.26528865982963,MTV,Countdown
42,True,51.90691706322208,4,37.3676981522257,Tanker,Countdown
42,True,51.90691706322208,5,40.64700698547747,Tanker,Countdown
46,True,36.92800480125521,2,0.0,MTV,Countdown
49,True,16.06676202791387,0,,,
47,True,33.92800480125521,2,6.0,Tanker,Countdown
50,True,36.92800480125521,2,0.0,MTV,Countdown
52,True,16.06676202791387,0,,,
51,True,16.06676202791387,0,,,
48,True,38.93490981737472,2,6.0,Tanker,Countdown
48,True,38.93490981737472,3,26.26528865982963,Tanker,Countdown
53,True,16.06676202791387,0,,,
58,True,16.06676202791387,0,,,
55,False,55.00458617753784,2,6.0,Tanker,Ascent
54,True,16.06676202791387,0,,,
56,True,16.06676202791387,0,,,
57,True,16.06676202791387,0,,,
63,True,16.06676202791387,0,,,
