replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
1,True,108.00280342770138,2,6.0,Tanker,Countdown
1,True,108.00280342770138,3,65.68022013120385,Tanker,Countdown
1,True,108.00280342770138,4,67.01236094427739,Tanker,Countdown
0,True,116.70251524910448,2,0.0,MTV,Countdown
0,True,116.70251524910448,3,4.180220131203854,MTV,Countdown
0,True,116.70251524910448,4,40.51236094427739,Tanker,Countdown
0,True,116.70251524910448,5,43.47968580614045,Tanker,Countdown
0,True,116.70251524910448,6,70.14942339073662,Tanker,Countdown
3,True,108.0110912446616,2,58.0,Tanker,Countdown
2,True,108.01022467417185,2,6.0,Tanker,Countdown
2,True,108.01022467417185,3,7.180220131203854,Tanker,Countdown
2,True,108.01022467417185,4,8.512360944277386,Tanker,Countdown
2,True,108.01022467417185,5,43.97968580614045,Tanker,Countdown
2,True,108.01022467417185,6,44.64942339073662,Tanker,Countdown
2,True,108.01022467417185,7,61.7587790120951,Tanker,Countdown
5,True,112.18302355890523,2,0.0,MTV,Countdown
5,True,112.18302355890523,3,55.68022013120385,Tanker,Countdown
5,True,112.18302355890523,4,70.01236094427739,Tanker,Countdown
4,True,108.10554252264244,2,45.0,Tanker,Countdown
4,True,108.10554252264244,3,59.18022013120385,Tanker,Countdown
4,True,108.10554252264244,4,60.51236094427738,Tanker,Countdown
4,True,108.10554252264244,5,63.479685806140445,Tanker,Countdown
8,True,108.00280342770138,2,6.0,Tanker,Countdown
8,True,108.00280342770138,3,20.180220131203853,Tanker,Ascent
8,True,108.00280342770138,4,32.44519728730512,Tanker,Countdown
7,True,108.10554252264244,2,12.5,Tanker,Countdown
7,True,108.10554252264244,3,20.180220131203853,Tanker,Countdown
7,True,108.10554252264244,4,21.512360944277386,Tanker,Countdown
7,True,108.10554252264244,5,63.47968580614045,Tanker,Countdown
6,True,108.01022467417185,2,25.5,Tanker,Countdown
6,True,108.01022467417185,3,33.18022013120385,Tanker,Countdown
6,True,108.01022467417185,4,41.01236094427738,Tanker,Countdown
6,True,108.01022467417185,5,56.979685806140445,Tanker,Countdown
6,True,108.01022467417185,6,57.649423390736615,Tanker,Countdown
6,True,108.01022467417185,7,61.75877901209509,Tanker,Countdown
9,True,108.05503135522395,2,38.5,Tanker,Countdown
9,True,108.05503135522395,3,46.18022013120385,Tanker,Countdown
10,True,108.05503135522395,2,51.5,Tanker,Countdown
10,True,108.05503135522395,3,65.68022013120385,Tanker,Countdown
12,True,108.00280342770138,2,19.0,Tanker,Countdown
12,True,108.00280342770138,3,46.18022013120385,Tanker,Countdown
12,True,108.00280342770138,4,54.01236094427738,Tanker,Countdown
13,True,108.0110912446616,2,6.0,Tanker,Countdown
11,False,108.0051274760084,2,25.5,Tanker,Countdown
11,False,108.0051274760084,3,33.18022013120385,Tanker,Ascent
11,False,108.0051274760084,4,45.44519728730512,Tanker,Countdown
11,False,108.0051274760084,5,54.91252214916818,Tanker,Countdown
11,False,108.0051274760084,6,68.58225973376435,Tanker,Countdown
11,False,108.0051274760084,7,85.69161535512282,Tanker,Countdown
11,False,108.0051274760084,8,91.20747329132234,Tanker,Countdown
11,False,108.0051274760084,9,92.48651506839431,Tanker,Countdown
11,False,108.0051274760084,10,100.3535009525417,Tanker,Countdown
11,False,108.0051274760084,11,101.27534232872269,Tanker,Countdown
11,False,108.0051274760084,12,104.88554277283154,Tanker,Countdown
14,True,108.00280342770138,2,12.5,Tanker,Countdown
14,True,108.00280342770138,3,26.680220131203853,Tanker,Countdown
14,True,108.00280342770138,4,54.01236094427739,Tanker,Countdown
16,True,108.05503135522395,2,6.0,Tanker,Countdown
16,True,108.05503135522395,3,46.18022013120385,Tanker,Countdown
17,True,108.00280342770138,2,6.0,Tanker,Countdown
17,True,108.00280342770138,3,39.68022013120385,Tanker,Countdown
17,True,108.00280342770138,4,41.01236094427738,Tanker,Countdown
18,True,112.2352514864278,2,0.0,MTV,Countdown
18,True,112.2352514864278,3,23.180220131203853,Tanker,Countdown
15,True,108.01022467417185,2,12.5,Tanker,Countdown
15,True,108.01022467417185,3,13.680220131203853,Tanker,Countdown
15,True,108.01022467417185,4,28.012360944277386,Tanker,Ascent
15,True,108.01022467417185,5,48.954682087562844,Tanker,Countdown
15,True,108.01022467417185,6,56.124419672159014,Tanker,Countdown
15,True,108.01022467417185,7,86.23377529351748,Tanker,Countdown
19,True,108.19015430482709,2,32.0,Tanker,Countdown
19,True,108.19015430482709,3,52.68022013120385,Tanker,Countdown
19,True,108.19015430482709,4,54.01236094427738,Tanker,Countdown
19,True,108.19015430482709,5,56.979685806140445,Tanker,Countdown
19,True,108.19015430482709,6,57.649423390736615,Tanker,Countdown
20,True,108.05503135522395,2,58.0,Tanker,Countdown
20,True,108.05503135522395,3,59.18022013120385,Tanker,Countdown
21,True,108.0110912446616,2,6.0,Tanker,Countdown
22,True,108.00280342770138,2,6.0,Tanker,Countdown
22,True,108.00280342770138,3,33.18022013120385,Tanker,Countdown
22,True,108.00280342770138,4,41.01236094427738,Tanker,Countdown
23,True,112.19131137586545,2,0.0,MTV,Countdown
24,True,112.18302355890523,2,0.0,MTV,Countdown
24,True,112.18302355890523,3,10.180220131203853,Tanker,Countdown
24,True,112.18302355890523,4,24.512360944277386,Tanker,Countdown
25,True,108.19015430482709,2,6.0,Tanker,Countdown
25,True,108.19015430482709,3,33.18022013120385,Tanker,Countdown
25,True,108.19015430482709,4,41.01236094427738,Tanker,Countdown
25,True,108.19015430482709,5,63.479685806140445,Tanker,Countdown
25,True,108.19015430482709,6,70.64942339073662,Tanker,Countdown
26,True,108.19015430482709,2,25.5,Tanker,Countdown
26,True,108.19015430482709,3,39.68022013120385,Tanker,Countdown
26,True,108.19015430482709,4,54.01236094427738,Tanker,Countdown
26,True,108.19015430482709,5,56.979685806140445,Tanker,Countdown
26,True,108.19015430482709,6,70.64942339073662,Tanker,Countdown
28,True,108.10554252264244,2,12.5,Tanker,Countdown
28,True,108.10554252264244,3,33.18022013120385,Tanker,Ascent
28,True,108.10554252264244,4,58.44519728730512,Tanker,Countdown
28,True,108.10554252264244,5,80.91252214916818,Tanker,Countdown
27,True,108.01022467417185,2,20.0,Tanker,Orbit Insertion
27,True,108.01022467417185,3,33.08729849756548,Tanker,Countdown
27,True,108.01022467417185,4,34.41943931063901,Tanker,Countdown
27,True,108.01022467417185,5,69.88676417250207,Tanker,Countdown
27,True,108.01022467417185,6,77.05650175709825,Tanker,Countdown
27,True,108.01022467417185,7,81.16585737845672,Tanker,Countdown
29,True,108.10554252264244,2,6.0,Tanker,Countdown
29,True,108.10554252264244,3,39.68022013120385,Tanker,Countdown
29,True,108.10554252264244,4,67.01236094427739,Tanker,Countdown
29,True,108.10554252264244,5,69.97968580614045,Tanker,Countdown
30,True,108.05503135522395,2,45.0,Tanker,Countdown
30,True,108.05503135522395,3,52.68022013120385,Tanker,Countdown
31,True,108.0110912446616,2,32.0,Tanker,Countdown
33,True,108.0110912446616,2,58.0,Tanker,Countdown
32,True,108.05503135522395,2,12.5,Tanker,Countdown
32,True,108.05503135522395,3,52.68022013120385,Tanker,Countdown
34,True,108.10554252264244,2,12.5,Tanker,Countdown
34,True,108.10554252264244,3,20.180220131203853,Tanker,Countdown
34,True,108.10554252264244,4,34.51236094427739,Tanker,Countdown
34,True,108.10554252264244,5,56.97968580614045,Tanker,Countdown
37,True,108.10554252264244,2,25.5,Tanker,Countdown
37,True,108.10554252264244,3,46.18022013120385,Tanker,Countdown
37,True,108.10554252264244,4,47.51236094427738,Tanker,Countdown
37,True,108.10554252264244,5,63.479685806140445,Tanker,Countdown
36,True,108.19015430482709,2,6.0,Tanker,Countdown
36,True,108.19015430482709,3,7.180220131203854,Tanker,Countdown
36,True,108.19015430482709,4,8.512360944277386,Tanker,Countdown
36,True,108.19015430482709,5,30.979685806140452,Tanker,Countdown
36,True,108.19015430482709,6,70.64942339073663,Tanker,Countdown
38,True,108.10554252264244,2,6.0,Tanker,Countdown
38,True,108.10554252264244,3,33.18022013120385,Tanker,Countdown
38,True,108.10554252264244,4,47.51236094427738,Tanker,Countdown
38,True,108.10554252264244,5,56.979685806140445,Tanker,Countdown
35,True,108.38680916813358,2,19.0,Tanker,Countdown
35,True,108.38680916813358,3,20.180220131203853,Tanker,Countdown
35,True,108.38680916813358,4,34.51236094427739,Tanker,Countdown
35,True,108.38680916813358,5,37.47968580614045,Tanker,Countdown
35,True,108.38680916813358,6,44.64942339073662,Tanker,Countdown
35,True,108.38680916813358,7,68.25877901209509,Tanker,Countdown
35,True,108.38680916813358,8,73.77463694829461,Tanker,Countdown
39,True,108.10554252264244,2,25.5,Tanker,Countdown
39,True,108.10554252264244,3,26.680220131203853,Tanker,Countdown
39,True,108.10554252264244,4,34.51236094427739,Tanker,Countdown
39,True,108.10554252264244,5,43.97968580614045,Tanker,Countdown
40,True,108.10554252264244,2,25.5,Tanker,Countdown
40,True,108.10554252264244,3,26.680220131203853,Tanker,Countdown
40,True,108.10554252264244,4,34.51236094427739,Tanker,Countdown
40,True,108.10554252264244,5,50.47968580614045,Tanker,Countdown
43,True,112.28576265384629,2,0.0,MTV,Countdown
43,True,112.28576265384629,3,29.680220131203853,Tanker,Countdown
43,True,112.28576265384629,4,50.51236094427739,Tanker,Countdown
43,True,112.28576265384629,5,59.97968580614045,Tanker,Countdown
41,True,108.00531119701775,2,6.0,Tanker,Countdown
41,True,108.00531119701775,3,7.180220131203854,Tanker,Countdown
41,True,108.00531119701775,4,8.512360944277386,Tanker,Countdown
41,True,108.00531119701775,5,17.979685806140452,Tanker,Countdown
41,True,108.00531119701775,6,31.649423390736626,Tanker,Countdown
41,True,108.00531119701775,7,42.258779012095104,Tanker,Countdown
41,True,108.00531119701775,8,47.77463694829462,Tanker,Countdown
41,True,108.00531119701775,9,62.053678725366595,Tanker,Countdown
42,True,108.19015430482709,2,6.0,Tanker,Countdown
42,True,108.19015430482709,3,13.680220131203853,Tanker,Countdown
42,True,108.19015430482709,4,29.012360944277386,Tanker,Orbit Insertion
42,True,108.19015430482709,5,44.454682087562844,Tanker,Countdown
42,True,108.19015430482709,6,58.124419672159014,Tanker,Countdown
44,True,108.0110912446616,2,19.0,Tanker,Countdown
49,True,108.00870574723812,0,,,
45,True,108.01022467417185,2,6.0,Tanker,Countdown
45,True,108.01022467417185,3,39.68022013120385,Tanker,Countdown
45,True,108.01022467417185,4,41.01236094427738,Tanker,Countdown
45,True,108.01022467417185,5,50.479685806140445,Tanker,Countdown
45,True,108.01022467417185,6,51.149423390736615,Tanker,Countdown
45,True,108.01022467417185,7,61.75877901209509,Tanker,Countdown
48,True,112.37037443603094,2,0.0,MTV,Countdown
48,True,112.37037443603094,3,10.180220131203853,Tanker,Countdown
48,True,112.37037443603094,4,24.512360944277386,Tanker,Countdown
48,True,112.37037443603094,5,59.97968580614045,Tanker,Countdown
48,True,112.37037443603094,6,67.14942339073662,Tanker,Countdown
46,True,108.38680916813358,2,6.0,Tanker,Countdown
46,True,108.38680916813358,3,13.680220131203853,Tanker,Countdown
46,True,108.38680916813358,4,21.512360944277386,Tanker,Countdown
46,True,108.38680916813358,5,50.47968580614045,Tanker,Countdown
46,True,108.38680916813358,6,51.14942339073662,Tanker,Countdown
46,True,108.38680916813358,7,61.7587790120951,Tanker,Countdown
46,True,108.38680916813358,8,73.77463694829461,Tanker,Countdown
47,True,112.5147989414742,2,6.0,Tanker,Countdown
47,True,112.5147989414742,3,13.680220131203853,Tanker,Countdown
47,True,112.5147989414742,4,28.012360944277386,Tanker,Countdown
47,True,112.5147989414742,5,30.979685806140452,Tanker,Countdown
47,True,112.5147989414742,6,38.14942339073663,Tanker,Ascent
47,True,112.5147989414742,7,54.320871523765476,Tanker,Countdown
47,True,112.5147989414742,8,72.836729459965,Tanker,Countdown
47,True,112.5147989414742,9,74.11577123703697,Tanker,Countdown
47,True,112.5147989414742,10,88.48275712118435,Tanker,Countdown
47,True,112.5147989414742,11,89.40459849736534,Tanker,Countdown
50,True,108.19015430482709,2,25.5,Tanker,Countdown
50,True,108.19015430482709,3,52.68022013120385,Tanker,Countdown
50,True,108.19015430482709,4,60.51236094427738,Tanker,Countdown
50,True,108.19015430482709,5,69.97968580614045,Tanker,Countdown
50,True,108.19015430482709,6,70.64942339073663,Tanker,Countdown
52,True,108.05503135522395,2,38.5,Tanker,Countdown
52,True,108.05503135522395,3,59.18022013120385,Tanker,Countdown
54,True,112.2352514864278,2,0.0,MTV,Countdown
54,True,112.2352514864278,3,42.68022013120385,Tanker,Countdown
51,True,108.01022467417185,2,12.5,Tanker,Countdown
51,True,108.01022467417185,3,20.180220131203853,Tanker,Countdown
51,True,108.01022467417185,4,34.51236094427739,Tanker,Countdown
51,True,108.01022467417185,5,56.97968580614045,Tanker,Countdown
51,True,108.01022467417185,6,57.64942339073662,Tanker,Countdown
51,True,108.01022467417185,7,74.75877901209509,Tanker,Countdown
53,True,108.38680916813358,2,19.0,Tanker,Countdown
53,True,108.38680916813358,3,20.180220131203853,Tanker,Countdown
53,True,108.38680916813358,4,21.512360944277386,Tanker,Countdown
53,True,108.38680916813358,5,37.47968580614045,Tanker,Countdown
53,True,108.38680916813358,6,51.14942339073662,Tanker,Countdown
53,True,108.38680916813358,7,68.25877901209509,Tanker,Countdown
53,True,108.38680916813358,8,80.27463694829461,Tanker,Countdown
57,True,108.0110912446616,2,6.0,Tanker,Countdown
55,True,108.05503135522395,2,25.5,Tanker,Countdown
55,True,108.05503135522395,3,52.68022013120385,Tanker,Countdown
58,True,108.05503135522395,2,25.5,Tanker,Countdown
58,True,108.05503135522395,3,59.18022013120385,Tanker,Countdown
56,True,108.01022467417185,2,6.0,Tanker,Countdown
