replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
1,True,80.50977548120717,2,0.0,MTV,Countdown
1,True,80.50977548120717,3,30.02868538295854,Tanker,Countdown
0,True,77.63362238389901,2,6.0,Tanker,Countdown
0,True,77.63362238389901,3,66.02868538295854,Tanker,Countdown
0,True,77.63362238389901,4,70.00977334912902,Tanker,Countdown
2,True,77.63362238389901,2,25.5,Tanker,Countdown
2,True,77.63362238389901,3,53.02868538295854,Tanker,Countdown
2,True,77.63362238389901,4,70.00977334912902,Tanker,Countdown
7,True,76.62774201667347,2,0.0,MTV,Countdown
6,True,77.50977548120717,2,19.0,Tanker,Countdown
6,True,77.50977548120717,3,40.02868538295854,Tanker,Countdown
3,True,81.64513310225125,2,12.5,Tanker,Countdown
3,True,81.64513310225125,3,14.028685382958539,Tanker,Countdown
3,True,81.64513310225125,4,31.00977334912902,Tanker,Countdown
3,True,81.64513310225125,5,31.028243121830915,Tanker,Countdown
5,True,77.63362238389901,2,25.5,Tanker,Countdown
5,True,77.63362238389901,3,40.02868538295854,Tanker,Countdown
5,True,77.63362238389901,4,70.00977334912902,Tanker,Countdown
8,True,77.63362238389901,2,12.5,Tanker,Countdown
8,True,77.63362238389901,3,40.02868538295854,Tanker,Countdown
8,True,77.63362238389901,4,63.50977334912902,Tanker,Countdown
4,True,85.85076995822735,2,19.0,Tanker,Countdown
4,True,85.85076995822735,3,20.52868538295854,Tanker,Countdown
4,True,85.85076995822735,4,31.00977334912902,Tanker,Countdown
4,True,85.85076995822735,5,31.028243121830915,Tanker,Countdown
4,True,85.85076995822735,6,54.63441919342046,Tanker,Countdown
4,True,85.85076995822735,7,55.94370350667229,Tanker,Countdown
9,True,84.64513310225125,2,0.0,MTV,Countdown
9,True,84.64513310225125,3,17.02868538295854,Tanker,Countdown
9,True,84.64513310225125,4,40.50977334912902,Tanker,Countdown
9,True,84.64513310225125,5,40.52824312183091,Tanker,Countdown
12,True,72.01460549375044,0,,,
11,True,80.50977548120717,2,0.0,MTV,Countdown
11,True,80.50977548120717,3,43.02868538295854,Tanker,Countdown
13,True,80.50977548120717,2,0.0,MTV,Countdown
13,True,80.50977548120717,3,69.02868538295854,Tanker,Countdown
15,True,73.62774201667347,2,19.0,Tanker,Countdown
10,True,115.39585188088502,2,0.0,MTV,Countdown
10,True,115.39585188088502,3,4.528685382958538,MTV,Countdown
10,True,115.39585188088502,4,11.50977334912902,MTV,Countdown
10,True,115.39585188088502,5,20.52824312183091,Tanker,Countdown
10,True,115.39585188088502,6,70.13441919342046,Tanker,Countdown
10,True,115.39585188088502,7,71.44370350667229,Tanker,Countdown
10,True,115.39585188088502,8,85.95183947644296,Tanker,Countdown
10,True,115.39585188088502,9,100.91275111596217,Tanker,Countdown
16,True,77.63362238389901,2,25.5,Tanker,Countdown
16,True,77.63362238389901,3,33.52868538295854,Tanker,Countdown
16,True,77.63362238389901,4,57.00977334912902,Tanker,Countdown
14,True,82.95791896981802,2,45.0,Tanker,Countdown
14,True,82.95791896981802,3,53.028685382958535,Tanker,Countdown
14,True,82.95791896981802,4,57.00977334912902,Tanker,Countdown
14,True,82.95791896981802,5,57.02824312183091,Tanker,Countdown
14,True,82.95791896981802,6,61.13441919342046,Tanker,Countdown
19,True,92.63268160351195,2,38.5,Tanker,Countdown
19,True,92.63268160351195,3,46.528685382958535,Tanker,Countdown
19,True,92.63268160351195,4,57.00977334912902,Tanker,Ascent
19,True,92.63268160351195,5,74.51579162309162,Tanker,Countdown
18,True,93.94546747107873,2,6.0,Tanker,Countdown
18,True,93.94546747107873,3,27.02868538295854,Tanker,Countdown
18,True,93.94546747107873,4,31.00977334912902,Tanker,Ascent
18,True,93.94546747107873,5,42.015791623091616,Tanker,Countdown
18,True,93.94546747107873,6,52.62196769468117,Tanker,Countdown
17,True,134.02082122855902,2,0.0,MTV,Countdown
17,True,134.02082122855902,3,4.528685382958538,MTV,Countdown
17,True,134.02082122855902,4,11.50977334912902,MTV,Countdown
17,True,134.02082122855902,5,14.528243121830913,MTV,Countdown
17,True,134.02082122855902,6,27.634419193420463,Tanker,Countdown
17,True,134.02082122855902,7,28.943703506672293,Tanker,Countdown
17,True,134.02082122855902,8,49.951839476442956,Tanker,Countdown
17,True,134.02082122855902,9,64.91275111596217,Tanker,Ascent
17,True,134.02082122855902,10,105.41791916651324,Tanker,Countdown
20,True,77.63362238389901,2,19.0,Tanker,Countdown
20,True,77.63362238389901,3,33.52868538295854,Tanker,Countdown
20,True,77.63362238389901,4,63.50977334912902,Tanker,Countdown
21,True,80.63362238389901,2,0.0,MTV,Countdown
21,True,80.63362238389901,3,36.52868538295854,Tanker,Countdown
21,True,80.63362238389901,4,47.00977334912902,Tanker,Countdown
22,True,77.63362238389901,2,6.0,Tanker,Countdown
22,True,77.63362238389901,3,46.52868538295854,Tanker,Countdown
22,True,77.63362238389901,4,50.50977334912902,Tanker,Countdown
23,True,91.95791896981802,2,0.0,MTV,Countdown
23,True,91.95791896981802,3,4.528685382958538,MTV,Countdown
23,True,91.95791896981802,4,11.50977334912902,MTV,Countdown
23,True,91.95791896981802,5,40.02824312183091,Tanker,Countdown
23,True,91.95791896981802,6,50.63441919342046,Tanker,Countdown
26,True,73.62774201667347,2,25.5,Tanker,Countdown
25,True,77.63362238389901,2,12.5,Tanker,Countdown
25,True,77.63362238389901,3,20.52868538295854,Tanker,Countdown
25,True,77.63362238389901,4,63.50977334912902,Tanker,Countdown
24,True,82.95791896981802,2,12.5,Tanker,Countdown
24,True,82.95791896981802,3,27.02868538295854,Tanker,Countdown
24,True,82.95791896981802,4,31.00977334912902,Tanker,Countdown
24,True,82.95791896981802,5,31.028243121830915,Tanker,Countdown
24,True,82.95791896981802,6,61.13441919342046,Tanker,Countdown
27,True,77.63362238389901,2,12.5,Tanker,Countdown
27,True,77.63362238389901,3,14.028685382958539,Tanker,Countdown
27,True,77.63362238389901,4,24.50977334912902,Tanker,Countdown
28,True,108.88012643597965,2,19.0,Tanker,Countdown
28,True,108.88012643597965,3,46.52868538295854,Tanker,Countdown
28,True,108.88012643597965,4,50.50977334912902,Tanker,Countdown
28,True,108.88012643597965,5,50.52824312183091,Tanker,Ascent
28,True,108.88012643597965,6,66.69469007960834,Tanker,Countdown
28,True,108.88012643597965,7,68.00397439286017,Tanker,Ascent
29,True,112.39585188088502,2,0.0,MTV,Countdown
29,True,112.39585188088502,3,4.528685382958538,MTV,Countdown
29,True,112.39585188088502,4,17.50977334912902,Tanker,Countdown
29,True,112.39585188088502,5,30.528243121830915,Tanker,Countdown
29,True,112.39585188088502,6,47.63441919342046,Tanker,Countdown
29,True,112.39585188088502,7,48.94370350667229,Tanker,Countdown
29,True,112.39585188088502,8,56.951839476442956,Tanker,Countdown
29,True,112.39585188088502,9,97.91275111596217,Tanker,Countdown
31,True,77.50977548120717,2,6.0,Tanker,Countdown
31,True,77.50977548120717,3,7.528685382958538,Tanker,Countdown
33,False,65.13441919342046,2,6.0,Tanker,Countdown
33,False,65.13441919342046,3,33.52868538295854,Tanker,Countdown
33,False,65.13441919342046,4,37.50977334912902,Tanker,Countdown
33,False,65.13441919342046,5,37.52824312183091,Tanker,Countdown
33,False,65.13441919342046,6,65.13441919342046,Tanker,RPOD
34,True,72.01460549375044,0,,,
41,False,7.528685382958538,2,0.0,MTV,Countdown
41,False,7.528685382958538,3,7.528685382958538,MTV,Ascent
32,True,81.64513310225125,2,12.5,Tanker,Countdown
32,True,81.64513310225125,3,27.02868538295854,Tanker,Countdown
32,True,81.64513310225125,4,44.00977334912902,Tanker,Countdown
32,True,81.64513310225125,5,57.02824312183091,Tanker,Countdown
35,True,73.62774201667347,2,51.5,Tanker,Countdown
30,True,129.33021122516672,2,0.0,MTV,Countdown
30,True,129.33021122516672,3,4.528685382958538,MTV,Countdown
30,True,129.33021122516672,4,11.50977334912902,MTV,Countdown
