replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
1,True,20.044192316961002,0,,,
0,True,26.23250296935652,2,0.0,MTV,Countdown
4,True,20.044192316961002,0,,,
5,True,26.23250296935652,2,0.0,MTV,Countdown
2,True,38.252705869790425,2,0.0,MTV,Countdown
2,True,38.252705869790425,3,5.659092084483028,MTV,Countdown
6,True,23.23250296935652,2,12.5,Tanker,Countdown
3,True,32.252705869790425,2,6.0,Tanker,Countdown
3,True,32.252705869790425,3,15.159092084483028,Tanker,Countdown
8,True,23.23250296935652,2,12.5,Tanker,Countdown
7,True,20.044192316961002,0,,,
10,True,20.044192316961002,0,,,
13,True,32.252705869790425,2,6.0,Tanker,Countdown
13,True,32.252705869790425,3,8.659092084483028,Tanker,Countdown
12,True,20.044192316961002,0,,,
14,True,35.252705869790425,2,0.0,MTV,Countdown
14,True,35.252705869790425,3,11.659092084483028,Tanker,Countdown
11,True,20.044192316961002,0,,,
15,True,38.23969043921029,2,0.0,MTV,Countdown
15,True,38.23969043921029,3,11.659092084483028,Tanker,Countdown
15,True,38.23969043921029,4,21.237491824510528,Tanker,Countdown
15,True,38.23969043921029,5,29.29769926096989,Tanker,Countdown
9,True,38.252705869790425,2,0.0,MTV,Countdown
9,True,38.252705869790425,3,5.659092084483028,MTV,Countdown
20,True,20.044192316961002,0,,,
17,True,23.23250296935652,2,12.5,Tanker,Countdown
18,True,35.252705869790425,2,0.0,MTV,Countdown
18,True,35.252705869790425,3,11.659092084483028,Tanker,Countdown
16,True,23.23250296935652,2,6.0,Tanker,Countdown
25,True,26.23250296935652,2,0.0,MTV,Countdown
26,True,23.23250296935652,2,12.5,Tanker,Countdown
21,True,32.252705869790425,2,6.0,Tanker,Countdown
21,True,32.252705869790425,3,8.659092084483028,Tanker,Countdown
23,True,52.12264202219262,2,6.0,Tanker,Countdown
23,True,52.12264202219262,3,9.659092084483028,Tanker,Orbit Insertion
23,True,52.12264202219262,4,36.553087379386994,Tanker,Countdown
29,True,23.23250296935652,2,6.0,Tanker,Countdown
30,True,20.044192316961002,0,,,
22,True,33.807046467316155,2,6.0,Tanker,Countdown
22,True,33.807046467316155,3,8.659092084483028,Tanker,Countdown
22,True,33.807046467316155,4,18.237491824510528,Tanker,Countdown
27,True,20.044192316961002,0,,,
28,True,52.94094922441141,2,0.0,MTV,Countdown
28,True,52.94094922441141,3,5.659092084483028,MTV,Countdown
28,True,52.94094922441141,4,18.237491824510528,MTV,Countdown
28,True,52.94094922441141,5,22.79769926096989,MTV,Countdown
28,True,52.94094922441141,6,39.520627310939105,Tanker,Countdown
24,True,35.252705869790425,2,0.0,MTV,Countdown
24,True,35.252705869790425,3,18.159092084483028,Tanker,Countdown
19,True,20.044192316961002,0,,,
32,True,20.044192316961002,0,,,
31,True,35.252705869790425,2,0.0,MTV,Countdown
31,True,35.252705869790425,3,18.159092084483028,Tanker,Countdown
36,True,20.044192316961002,0,,,
35,True,20.044192316961002,0,,,
33,True,33.807046467316155,2,6.0,Tanker,Countdown
33,True,33.807046467316155,3,8.659092084483028,Tanker,Countdown
33,True,33.807046467316155,4,24.737491824510528,Tanker,Countdown
37,True,23.23250296935652,2,12.5,Tanker,Countdown
40,True,20.044192316961002,0,,,
39,True,23.23250296935652,2,12.5,Tanker,Countdown
38,True,20.044192316961002,0,,,
41,True,20.044192316961002,0,,,
34,True,38.23969043921029,2,0.0,MTV,Countdown
34,True,38.23969043921029,3,11.659092084483028,Tanker,Countdown
34,True,38.23969043921029,4,21.237491824510528,Tanker,Countdown
34,True,38.23969043921029,5,29.29769926096989,Tanker,Countdown
43,True,20.044192316961002,0,,,
47,True,26.23250296935652,2,0.0,MTV,Countdown
46,True,35.252705869790425,2,0.0,MTV,Countdown
46,True,35.252705869790425,3,11.659092084483028,Tanker,Countdown
48,True,23.23250296935652,2,6.0,Tanker,Countdown
42,True,20.044192316961002,0,,,
49,True,20.044192316961002,0,,,
44,True,35.252705869790425,2,0.0,MTV,Countdown
44,True,35.252705869790425,3,11.659092084483028,Tanker,Countdown
45,True,23.23250296935652,2,12.5,Tanker,Countdown
51,True,20.044192316961002,0,,,
53,True,23.23250296935652,2,6.0,Tanker,Countdown
56,True,20.044192316961002,0,,,
57,True,20.044192316961002,0,,,
59,True,20.044192316961002,0,,,
58,True,23.23250296935652,2,12.5,Tanker,Countdown
60,False,18.0,2,18.0,Tanker,Return to Base
50,True,39.807046467316155,2,0.0,MTV,Countdown
50,True,39.807046467316155,3,5.659092084483028,MTV,Countdown
50,True,39.807046467316155,4,24.237491824510528,Tanker,Countdown
52,True,23.23250296935652,2,6.0,Tanker,Countdown
54,True,23.23250296935652,2,12.5,Tanker,Countdown
61,True,32.252705869790425,2,12.5,Tanker,Countdown
61,True,32.252705869790425,3,15.159092084483028,Tanker,Countdown
67,True,20.044192316961002,0,,,
62,True,32.252705869790425,2,6.0,Tanker,Countdown
62,True,32.252705869790425,3,8.659092084483028,Tanker,Countdown
63,True,20.044192316961002,0,,,
68,True,20.044192316961002,0,,,
65,True,20.044192316961002,0,,,
55,True,42.807046467316155,2,0.0,MTV,Countdown
55,True,42.807046467316155,3,5.659092084483028,MTV,Countdown
55,True,42.807046467316155,4,18.237491824510528,MTV,Countdown
64,True,32.252705869790425,2,6.0,Tanker,Countdown
64,True,32.252705869790425,3,8.659092084483028,Tanker,Countdown
66,True,23.23250296935652,2,12.5,Tanker,Countdown
69,True,35.252705869790425,2,0.0,MTV,Countdown
69,True,35.252705869790425,3,18.159092084483028,Tanker,Countdown
71,True,20.044192316961002,0,,,
70,True,20.044192316961002,0,,,
73,True,20.044192316961002,0,,,
74,True,23.23250296935652,2,12.5,Tanker,Countdown
76,True,23.23250296935652,2,12.5,Tanker,Countdown
75,True,23.23250296935652,2,12.5,Tanker,Countdown
72,True,23.23250296935652,2,12.5,Tanker,Countdown
78,True,26.23250296935652,2,0.0,MTV,Countdown
79,True,23.23250296935652,2,6.0,Tanker,Countdown
80,True,23.23250296935652,2,12.5,Tanker,Countdown
77,True,44.23969043921029,2,0.0,MTV,Countdown
77,True,44.23969043921029,3,5.659092084483028,MTV,Countdown
77,True,44.23969043921029,4,18.237491824510528,MTV,Countdown
77,True,44.23969043921029,5,28.79769926096989,Tanker,Countdown
81,True,20.044192316961002,0,,,
82,True,23.23250296935652,2,6.0,Tanker,Countdown
83,True,23.23250296935652,2,6.0,Tanker,Countdown
86,True,20.044192316961002,0,,,
87,True,20.044192316961002,0,,,
84,True,33.807046467316155,2,6.0,Tanker,Countdown
84,True,33.807046467316155,3,15.159092084483028,Tanker,Countdown
84,True,33.807046467316155,4,24.737491824510528,Tanker,Countdown
85,True,33.807046467316155,2,6.0,Tanker,Countdown
85,True,33.807046467316155,3,8.659092084483028,Tanker,Countdown
85,True,33.807046467316155,4,24.737491824510528,Tanker,Countdown
90,True,20.044192316961002,0,,,
92,True,20.044192316961002,0,,,
91,True,23.23250296935652,2,12.5,Tanker,Countdown
89,True,35.252705869790425,2,0.0,MTV,Countdown
89,True,35.252705869790425,3,18.159092084483028,Tanker,Countdown
96,False,9.659092084483028,2,0.0,MTV,Countdown
96,False,9.659092084483028,3,9.659092084483028,MTV,Orbit Insertion
93,True,20.044192316961002,0,,,
88,True,56.55528599408676,2,0.0,MTV,Countdown
88,True,56.55528599408676,3,12.659092084483028,Tanker,Orbit Insertion
88,True,56.55528599408676,4,39.553087379386994,Tanker,Countdown
88,True,56.55528599408676,5,41.11329481584636,Tanker,Countdown
95,True,26.23250296935652,2,0.0,MTV,Countdown
94,True,32.252705869790425,2,12.5,Tanker,Countdown
94,True,32.252705869790425,3,15.159092084483028,Tanker,Countdown
97,True,20.044192316961002,0,,,
99,True,20.044192316961002,0,,,
100,True,20.044192316961002,0,,,
101,True,20.044192316961002,0,,,
102,True,20.044192316961002,0,,,
103,True,26.23250296935652,2,0.0,MTV,Countdown
105,True,20.044192316961002,0,,,
104,True,38.252705869790425,2,0.0,MTV,Countdown
104,True,38.252705869790425,3,5.659092084483028,MTV,Countdown
98,True,43.99153943748865,2,0.0,MTV,Countdown
98,True,43.99153943748865,3,11.659092084483028,Tanker,Countdown
98,True,43.99153943748865,4,21.237491824510528,Tanker,Countdown
98,True,43.99153943748865,5,22.79769926096989,Tanker,Countdown
98,True,43.99153943748865,6,30.520627310939105,Tanker,Countdown
98,True,43.99153943748865,7,36.440939846894494,Tanker,Countdown
106,True,38.252705869790425,2,0.0,MTV,Countdown
106,True,38.252705869790425,3,5.659092084483028,MTV,Countdown
110,True,20.044192316961002,0,,,
107,True,32.252705869790425,2,6.0,Tanker,Countdown
107,True,32.252705869790425,3,15.159092084483028,Tanker,Countdown
109,True,23.23250296935652,2,12.5,Tanker,Countdown
108,True,35.252705869790425,2,0.0,MTV,Countdown
108,True,35.252705869790425,3,18.159092084483028,Tanker,Countdown
111,True,20.044192316961002,0,,,
114,True,20.044192316961002,0,,,
112,True,23.23250296935652,2,12.5,Tanker,Countdown
115,True,20.044192316961002,0,,,
116,True,20.044192316961002,0,,,
113,True,32.252705869790425,2,6.0,Tanker,Countdown
113,True,32.252705869790425,3,8.659092084483028,Tanker,Countdown
117,True,20.044192316961002,0,,,
119,True,20.044192316961002,0,,,
120,True,23.23250296935652,2,12.5,Tanker,Countdown
121,True,23.23250296935652,2,12.5,Tanker,Countdown
118,True,32.252705869790425,2,6.0,Tanker,Countdown
118,True,32.252705869790425,3,15.159092084483028,Tanker,Countdown
124,True,20.044192316961002,0,,,
123,True,23.23250296935652,2,12.5,Tanker,Countdown
125,True,20.044192316961002,0,,,
127,True,20.044192316961002,0,,,
122,True,36.807046467316155,2,0.0,MTV,Countdown
122,True,36.807046467316155,3,11.659092084483028,Tanker,Countdown
122,True,36.807046467316155,4,21.237491824510528,Tanker,Countdown
126,True,38.252705869790425,2,0.0,MTV,Countdown
