replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
0,True,21.26159078943123,0,,,
3,True,21.26159078943123,0,,,
2,True,37.210802081399876,2,0.0,MTV,Countdown
6,True,21.26159078943123,0,,,
4,True,34.210802081399876,2,6.0,Tanker,Countdown
7,True,34.210802081399876,2,12.5,Tanker,Countdown
9,True,37.210802081399876,2,0.0,MTV,Countdown
1,True,21.26159078943123,0,,,
5,True,21.26159078943123,0,,,
10,True,21.26159078943123,0,,,
8,True,37.210802081399876,2,0.0,MTV,Countdown
14,True,21.26159078943123,0,,,
13,True,34.210802081399876,2,12.5,Tanker,Countdown
17,True,21.26159078943123,0,,,
15,True,34.210802081399876,2,12.5,Tanker,Countdown
19,True,37.210802081399876,2,0.0,MTV,Countdown
12,True,34.210802081399876,2,12.5,Tanker,Countdown
11,True,35.07183480332208,2,12.5,Tanker,Countdown
11,True,35.07183480332208,3,26.707551735221557,Tanker,Countdown
20,True,48.762045261478086,2,0.0,MTV,Countdown
20,True,48.762045261478086,3,17.207551735221557,MTV,Countdown
20,True,48.762045261478086,4,20.92870039432824,MTV,Countdown
21,True,21.26159078943123,0,,,
18,True,45.601453339014014,2,0.0,MTV,Countdown
18,True,45.601453339014014,3,23.207551735221557,Tanker,Countdown
18,True,45.601453339014014,4,30.42870039432824,Tanker,Countdown
18,True,45.601453339014014,5,35.214252132530966,Tanker,Countdown
23,True,37.210802081399876,2,0.0,MTV,Countdown
25,True,34.210802081399876,2,6.0,Tanker,Countdown
24,True,21.26159078943123,0,,,
16,True,34.210802081399876,2,6.0,Tanker,Countdown
29,True,21.26159078943123,0,,,
28,True,34.210802081399876,2,6.0,Tanker,Countdown
30,True,21.26159078943123,0,,,
22,True,45.601453339014014,2,0.0,MTV,Countdown
22,True,45.601453339014014,3,23.207551735221557,Tanker,Countdown
22,True,45.601453339014014,4,30.42870039432824,Tanker,Countdown
22,True,45.601453339014014,5,35.214252132530966,Tanker,Countdown
26,True,38.07183480332208,2,0.0,MTV,Countdown
26,True,38.07183480332208,3,29.707551735221557,Tanker,Countdown
33,True,37.210802081399876,2,0.0,MTV,Countdown
31,True,39.762045261478086,2,12.5,Tanker,Countdown
31,True,39.762045261478086,3,26.707551735221557,Tanker,Countdown
31,True,39.762045261478086,4,27.42870039432824,Tanker,Countdown
27,True,39.762045261478086,2,6.0,Tanker,Countdown
27,True,39.762045261478086,3,20.207551735221557,Tanker,Countdown
27,True,39.762045261478086,4,20.92870039432824,Tanker,Countdown
34,True,34.210802081399876,2,6.0,Tanker,Countdown
40,True,21.26159078943123,0,,,
36,True,35.07183480332208,2,6.0,Tanker,Countdown
36,True,35.07183480332208,3,20.207551735221557,Tanker,Countdown
37,True,41.07183480332208,2,0.0,MTV,Countdown
37,True,41.07183480332208,3,17.207551735221557,MTV,Countdown
41,True,21.26159078943123,0,,,
39,True,38.07183480332208,2,0.0,MTV,Countdown
39,True,38.07183480332208,3,29.707551735221557,Tanker,Countdown
35,True,35.07183480332208,2,12.5,Tanker,Countdown
35,True,35.07183480332208,3,26.707551735221557,Tanker,Countdown
42,True,21.26159078943123,0,,,
32,True,58.847979774387895,2,0.0,MTV,Countdown
32,True,58.847979774387895,3,23.207551735221557,Tanker,Countdown
32,True,58.847979774387895,4,23.92870039432824,Tanker,Countdown
32,True,58.847979774387895,5,28.714252132530966,Tanker,Countdown
32,True,58.847979774387895,6,31.47955512344149,Tanker,Countdown
32,True,58.847979774387895,7,35.895856119932056,Tanker,Countdown
32,True,58.847979774387895,8,41.860727491305646,Tanker,Countdown
32,True,58.847979774387895,9,49.088182582090184,Tanker,Countdown
38,True,45.601453339014014,2,0.0,MTV,Countdown
38,True,45.601453339014014,3,29.707551735221557,Tanker,Countdown
38,True,45.601453339014014,4,30.42870039432824,Tanker,Countdown
38,True,45.601453339014014,5,35.214252132530966,Tanker,Countdown
43,True,21.26159078943123,0,,,
45,True,21.26159078943123,0,,,
48,True,21.26159078943123,0,,,
46,True,34.210802081399876,2,12.5,Tanker,Countdown
52,True,34.210802081399876,2,6.0,Tanker,Countdown
49,True,58.232685040197886,2,0.0,MTV,Countdown
49,True,58.232685040197886,3,17.207551735221557,MTV,Countdown
49,True,58.232685040197886,4,26.92870039432824,Tanker,Ascent
51,True,34.210802081399876,2,6.0,Tanker,Countdown
50,True,39.762045261478086,2,12.5,Tanker,Countdown
50,True,39.762045261478086,3,26.707551735221557,Tanker,Countdown
50,True,39.762045261478086,4,27.42870039432824,Tanker,Countdown
53,True,37.210802081399876,2,0.0,MTV,Countdown
54,False,24.207551735221557,2,6.0,Tanker,Countdown
54,False,24.207551735221557,3,24.207551735221557,Tanker,RPOD
55,True,21.26159078943123,0,,,
44,True,37.210802081399876,2,0.0,MTV,Countdown
47,True,37.210802081399876,2,0.0,MTV,Countdown
56,True,55.38383258317373,2,12.5,Tanker,Ascent
58,True,21.26159078943123,0,,,
60,True,21.26159078943123,0,,,
57,True,21.26159078943123,0,,,
62,True,21.26159078943123,0,,,
64,True,34.210802081399876,2,12.5,Tanker,Countdown
65,True,21.26159078943123,0,,,
61,True,42.762045261478086,2,0.0,MTV,Countdown
61,True,42.762045261478086,3,29.707551735221557,Tanker,Countdown
61,True,42.762045261478086,4,30.42870039432824,Tanker,Countdown
63,True,21.26159078943123,0,,,
59,True,59.36065003743403,2,6.0,Tanker,Countdown
59,True,59.36065003743403,3,20.207551735221557,Tanker,Countdown
59,True,59.36065003743403,4,20.92870039432824,Tanker,Countdown
59,True,59.36065003743403,5,25.714252132530966,Tanker,Countdown
59,True,59.36065003743403,6,28.47955512344149,Tanker,Ascent
71,True,37.210802081399876,2,0.0,MTV,Countdown
67,True,21.26159078943123,0,,,
66,True,34.210802081399876,2,6.0,Tanker,Countdown
69,True,34.210802081399876,2,12.5,Tanker,Countdown
72,True,21.26159078943123,0,,,
73,True,34.210802081399876,2,6.0,Tanker,Countdown
74,True,21.26159078943123,0,,,
70,True,37.210802081399876,2,0.0,MTV,Countdown
68,True,39.762045261478086,2,12.5,Tanker,Countdown
68,True,39.762045261478086,3,26.707551735221557,Tanker,Countdown
68,True,39.762045261478086,4,27.42870039432824,Tanker,Countdown
78,True,21.26159078943123,0,,,
77,True,38.07183480332208,2,0.0,MTV,Countdown
77,True,38.07183480332208,3,29.707551735221557,Tanker,Countdown
75,True,37.210802081399876,2,0.0,MTV,Countdown
80,True,21.26159078943123,0,,,
82,True,37.210802081399876,2,0.0,MTV,Countdown
81,True,38.07183480332208,2,0.0,MTV,Countdown
81,True,38.07183480332208,3,23.207551735221557,Tanker,Countdown
84,True,21.26159078943123,0,,,
83,True,21.26159078943123,0,,,
79,True,52.86403493448758,2,12.5,Tanker,Countdown
79,True,52.86403493448758,3,26.707551735221557,Tanker,Countdown
79,True,52.86403493448758,4,27.42870039432824,Tanker,Countdown
79,True,52.86403493448758,5,32.214252132530966,Tanker,Countdown
79,True,52.86403493448758,6,34.97955512344149,Tanker,Countdown
79,True,52.86403493448758,7,39.39585611993206,Tanker,Countdown
86,True,21.26159078943123,0,,,
85,True,34.210802081399876,2,12.5,Tanker,Countdown
76,True,34.210802081399876,2,6.0,Tanker,Countdown
87,True,34.210802081399876,2,6.0,Tanker,Countdown
89,True,38.07183480332208,2,0.0,MTV,Countdown
89,True,38.07183480332208,3,29.707551735221557,Tanker,Countdown
90,True,21.26159078943123,0,,,
91,True,21.26159078943123,0,,,
88,True,35.07183480332208,2,12.5,Tanker,Countdown
88,True,35.07183480332208,3,26.707551735221557,Tanker,Countdown
92,True,34.210802081399876,2,6.0,Tanker,Countdown
95,True,21.26159078943123,0,,,
94,True,35.07183480332208,2,12.5,Tanker,Countdown
94,True,35.07183480332208,3,26.707551735221557,Tanker,Countdown
96,True,21.26159078943123,0,,,
93,True,42.762045261478086,2,0.0,MTV,Countdown
93,True,42.762045261478086,3,29.707551735221557,Tanker,Countdown
93,True,42.762045261478086,4,30.42870039432824,Tanker,Countdown
97,True,55.38383258317373,2,12.5,Tanker,Ascent
105,False,4.0,2,4.0,MTV,Orbit Insertion
99,True,21.26159078943123,0,,,
100,True,37.210802081399876,2,0.0,MTV,Countdown
101,True,21.26159078943123,0,,,
102,True,21.26159078943123,0,,,
103,True,21.26159078943123,0,,,
98,True,59.11822918541351,2,0.0,MTV,Countdown
98,True,59.11822918541351,3,17.207551735221557,MTV,Countdown
98,True,59.11822918541351,4,20.92870039432824,MTV,Countdown
98,True,59.11822918541351,5,28.714252132530966,MTV,Countdown
