replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
1,True,58.38729478374269,2,12.5,Tanker,Countdown
1,True,58.38729478374269,3,19.403794495359207,Tanker,Countdown
1,True,58.38729478374269,4,28.62977771832277,Tanker,Countdown
1,True,58.38729478374269,5,38.29118486543464,Tanker,Countdown
1,True,58.38729478374269,6,48.50281190461106,Tanker,Countdown
0,True,52.19224331300909,2,0.0,MTV,Countdown
0,True,52.19224331300909,3,9.40379449535921,Tanker,Countdown
11,False,3.0,2,3.0,MTV,Ascent
3,True,49.19224331300909,2,12.5,Tanker,Countdown
3,True,49.19224331300909,3,25.903794495359207,Tanker,Countdown
4,True,46.00101906246552,0,,,
5,True,49.19224331300909,2,6.0,Tanker,Countdown
5,True,49.19224331300909,3,32.40379449535921,Tanker,Countdown
6,True,52.19224331300909,2,0.0,MTV,Countdown
6,True,52.19224331300909,3,35.40379449535921,Tanker,Countdown
2,True,46.45023814868345,2,38.5,Tanker,Countdown
7,True,46.45023814868345,2,32.0,Tanker,Countdown
10,True,52.19224331300909,2,0.0,MTV,Countdown
10,True,52.19224331300909,3,15.90379449535921,Tanker,Countdown
9,True,46.45023814868345,2,25.5,Tanker,Countdown
12,True,46.00101906246552,0,,,
13,False,39.12977771832277,2,12.5,Tanker,Countdown
13,False,39.12977771832277,3,25.903794495359207,Tanker,Countdown
13,False,39.12977771832277,4,39.12977771832277,Tanker,RPOD
14,True,46.45023814868345,2,19.0,Tanker,Countdown
8,True,46.00101906246552,0,,,
16,True,52.19224331300909,2,0.0,MTV,Countdown
16,True,52.19224331300909,3,35.40379449535921,Tanker,Countdown
19,True,46.00101906246552,0,,,
18,True,46.00101906246552,0,,,
17,True,77.95717721119449,2,0.0,MTV,Countdown
17,True,77.95717721119449,3,3.4037944953592096,MTV,Countdown
17,True,77.95717721119449,4,9.129777718322774,MTV,Countdown
17,True,77.95717721119449,5,34.291184865434644,Tanker,Countdown
17,True,77.95717721119449,6,38.002811904611065,Tanker,Countdown
17,True,77.95717721119449,7,40.06507740759836,Tanker,Countdown
17,True,77.95717721119449,8,53.745243156597056,Tanker,Countdown
17,True,77.95717721119449,9,63.359460560101994,Tanker,Countdown
15,True,80.20352613758568,2,6.0,Tanker,Countdown
15,True,80.20352613758568,3,12.903794495359211,Tanker,Countdown
15,True,80.20352613758568,4,15.629777718322776,Tanker,Countdown
15,True,80.20352613758568,5,31.79118486543464,Tanker,Ascent
15,True,80.20352613758568,6,47.344738198177836,Tanker,Countdown
15,True,80.20352613758568,7,55.90700370116513,Tanker,Countdown
15,True,80.20352613758568,8,69.58716945016383,Tanker,Countdown
20,False,44.0,2,44.0,Tanker,Return to Base
24,True,49.192243313009094,2,19.0,Tanker,Countdown
24,True,49.192243313009094,3,25.90379449535921,Tanker,Countdown
22,True,46.45023814868345,2,19.0,Tanker,Countdown
23,True,49.19224331300909,2,38.5,Tanker,Countdown
23,True,49.19224331300909,3,38.90379449535921,Tanker,Countdown
21,True,74.3615998440189,2,0.0,MTV,Countdown
21,True,74.3615998440189,3,3.4037944953592096,MTV,Countdown
21,True,74.3615998440189,4,15.129777718322774,Tanker,Countdown
21,True,74.3615998440189,5,18.29118486543464,Tanker,Countdown
21,True,74.3615998440189,6,22.00281190461106,Tanker,Countdown
21,True,74.3615998440189,7,50.06507740759835,Tanker,Countdown
21,True,74.3615998440189,8,57.24524315659705,Tanker,Countdown
28,True,46.00101906246552,0,,,
25,True,61.387294783742696,2,0.0,MTV,Countdown
25,True,61.387294783742696,3,15.90379449535921,Tanker,Countdown
25,True,61.387294783742696,4,18.629777718322774,Tanker,Countdown
25,True,61.387294783742696,5,34.791184865434644,Tanker,Countdown
25,True,61.387294783742696,6,38.502811904611065,Tanker,Countdown
26,True,49.192243313009094,2,25.5,Tanker,Countdown
26,True,49.192243313009094,3,25.90379449535921,Tanker,Countdown
27,True,68.30585784432387,2,0.0,MTV,Countdown
27,True,68.30585784432387,3,9.40379449535921,Tanker,Countdown
27,True,68.30585784432387,4,31.629777718322774,Tanker,Countdown
27,True,68.30585784432387,5,34.79118486543464,Tanker,Countdown
27,True,68.30585784432387,6,38.50281190461106,Tanker,Countdown
27,True,68.30585784432387,7,40.56507740759835,Tanker,Countdown
30,True,52.19224331300909,2,0.0,MTV,Countdown
30,True,52.19224331300909,3,41.90379449535921,Tanker,Countdown
29,True,56.02939277339114,2,6.0,Tanker,Countdown
29,True,56.02939277339114,3,12.903794495359211,Tanker,Countdown
29,True,56.02939277339114,4,15.629777718322776,Tanker,Countdown
29,True,56.02939277339114,5,18.79118486543464,Tanker,Countdown
32,True,56.02939277339113,2,6.0,Tanker,Countdown
32,True,56.02939277339113,3,6.40379449535921,Tanker,Countdown
32,True,56.02939277339113,4,41.62977771832277,Tanker,Countdown
32,True,56.02939277339113,5,44.79118486543464,Tanker,Countdown
33,True,46.45023814868345,2,6.0,Tanker,Countdown
31,True,52.377285960921796,2,6.0,Tanker,Countdown
31,True,52.377285960921796,3,6.40379449535921,Tanker,Countdown
31,True,52.377285960921796,4,41.62977771832277,Tanker,Countdown
34,True,46.45023814868345,2,25.5,Tanker,Countdown
36,True,46.00101906246552,0,,,
35,True,55.377285960921796,2,0.0,MTV,Countdown
35,True,55.377285960921796,3,22.403794495359207,Tanker,Countdown
35,True,55.377285960921796,4,38.12977771832277,Tanker,Countdown
39,True,46.00101906246552,0,,,
40,True,46.45023814868345,2,19.0,Tanker,Countdown
38,True,55.377285960921796,2,0.0,MTV,Countdown
38,True,55.377285960921796,3,28.903794495359207,Tanker,Countdown
38,True,55.377285960921796,4,31.62977771832277,Tanker,Countdown
37,True,56.02939277339114,2,12.5,Tanker,Countdown
37,True,56.02939277339114,3,12.90379449535921,Tanker,Countdown
37,True,56.02939277339114,4,22.129777718322774,Tanker,Countdown
37,True,56.02939277339114,5,25.29118486543464,Tanker,Countdown
42,True,46.45023814868345,2,38.5,Tanker,Countdown
41,True,52.3772859609218,2,25.5,Tanker,Countdown
41,True,52.3772859609218,3,25.90379449535921,Tanker,Countdown
41,True,52.3772859609218,4,28.629777718322778,Tanker,Countdown
43,True,74.36159984401891,2,0.0,MTV,Countdown
43,True,74.36159984401891,3,3.4037944953592096,MTV,Countdown
43,True,74.36159984401891,4,15.129777718322774,Tanker,Countdown
43,True,74.36159984401891,5,18.29118486543464,Tanker,Countdown
43,True,74.36159984401891,6,22.00281190461106,Tanker,Countdown
43,True,74.36159984401891,7,24.065077407598356,Tanker,Countdown
43,True,74.36159984401891,8,44.245243156597056,Tanker,Countdown
45,True,46.00101906246552,0,,,
44,True,59.02939277339113,2,0.0,MTV,Countdown
44,True,59.02939277339113,3,9.40379449535921,Tanker,Countdown
44,True,59.02939277339113,4,31.629777718322774,Tanker,Countdown
44,True,59.02939277339113,5,47.79118486543464,Tanker,Countdown
47,True,49.19224331300909,2,32.0,Tanker,Countdown
47,True,49.19224331300909,3,38.90379449535921,Tanker,Countdown
46,True,52.3772859609218,2,19.0,Tanker,Countdown
46,True,52.3772859609218,3,25.90379449535921,Tanker,Countdown
46,True,52.3772859609218,4,35.12977771832278,Tanker,Countdown
48,True,46.45023814868345,2,32.0,Tanker,Countdown
50,False,53.50281190461106,2,0.0,MTV,Countdown
50,False,53.50281190461106,3,3.4037944953592096,MTV,Countdown
50,False,53.50281190461106,4,34.62977771832277,Tanker,Countdown
50,False,53.50281190461106,5,44.29118486543464,Tanker,Countdown
50,False,53.50281190461106,6,53.50281190461106,Tanker,Return to Base
51,True,46.00101906246552,0,,,
49,True,63.747288740388356,2,12.5,Tanker,Countdown
49,True,63.747288740388356,3,12.90379449535921,Tanker,Ascent
49,True,63.747288740388356,4,52.99978049778933,Tanker,Countdown
52,True,46.45023814868345,2,19.0,Tanker,Countdown
54,True,49.45023814868345,2,0.0,MTV,Countdown
55,True,46.00101906246552,0,,,
53,True,49.192243313009094,2,25.5,Tanker,Countdown
53,True,49.192243313009094,3,25.90379449535921,Tanker,Countdown
57,True,46.45023814868345,2,38.5,Tanker,Countdown
56,True,46.45023814868345,2,19.0,Tanker,Countdown
59,True,46.45023814868345,2,12.5,Tanker,Countdown
67,False,3.0,2,3.0,MTV,Ascent
61,True,46.45023814868345,2,25.5,Tanker,Countdown
58,True,61.387294783742696,2,0.0,MTV,Countdown
58,True,61.387294783742696,3,9.40379449535921,Tanker,Countdown
58,True,61.387294783742696,4,25.129777718322774,Tanker,Countdown
58,True,61.387294783742696,5,28.29118486543464,Tanker,Countdown
58,True,61.387294783742696,6,45.002811904611065,Tanker,Countdown
60,True,65.02939277339114,2,0.0,MTV,Countdown
60,True,65.02939277339114,3,3.4037944953592096,MTV,Countdown
60,True,65.02939277339114,4,9.129777718322774,MTV,Countdown
60,True,65.02939277339114,5,53.791184865434644,Tanker,Countdown
62,True,49.19224331300909,2,32.0,Tanker,Countdown
62,True,49.19224331300909,3,38.90379449535921,Tanker,Countdown
64,True,52.19224331300909,2,0.0,MTV,Countdown
64,True,52.19224331300909,3,28.903794495359207,Tanker,Countdown
65,True,52.3772859609218,2,19.0,Tanker,Countdown
65,True,52.3772859609218,3,19.40379449535921,Tanker,Countdown
65,True,52.3772859609218,4,28.629777718322778,Tanker,Countdown
63,True,64.38729478374269,2,0.0,MTV,Countdown
63,True,64.38729478374269,3,3.4037944953592096,MTV,Countdown
63,True,64.38729478374269,4,28.129777718322774,Tanker,Countdown
63,True,64.38729478374269,5,44.291184865434644,Tanker,Countdown
63,True,64.38729478374269,6,54.502811904611065,Tanker,Countdown
66,False,45.62977771832277,2,32.0,Tanker,Countdown
66,False,45.62977771832277,3,32.40379449535921,Tanker,Countdown
66,False,45.62977771832277,4,45.62977771832277,Tanker,RPOD
69,True,46.00101906246552,0,,,
68,True,52.3772859609218,2,6.0,Tanker,Countdown
68,True,52.3772859609218,3,12.903794495359211,Tanker,Countdown
68,True,52.3772859609218,4,35.12977771832278,Tanker,Countdown
70,True,46.45023814868345,2,32.0,Tanker,Countdown
72,False,55.19224331300909,2,0.0,MTV,Countdown
72,False,55.19224331300909,3,3.4037944953592096,MTV,Countdown
72,False,55.19224331300909,4,55.19224331300909,MTV,Begin Mars Transit
71,True,55.3772859609218,2,0.0,MTV,Countdown
71,True,55.3772859609218,3,9.40379449535921,Tanker,Countdown
71,True,55.3772859609218,4,18.629777718322774,Tanker,Countdown
73,True,49.19224331300909,2,6.0,Tanker,Countdown
73,True,49.19224331300909,3,32.40379449535921,Tanker,Countdown
74,True,46.45023814868345,2,32.0,Tanker,Countdown
75,True,46.45023814868345,2,38.5,Tanker,Countdown
77,True,46.45023814868345,2,32.0,Tanker,Countdown
76,True,52.3772859609218,2,6.0,Tanker,Countdown
76,True,52.3772859609218,3,12.903794495359211,Tanker,Countdown
76,True,52.3772859609218,4,41.62977771832278,Tanker,Countdown
79,False,47.12977771832277,2,12.5,Tanker,Countdown
79,False,47.12977771832277,3,12.90379449535921,Tanker,Countdown
79,False,47.12977771832277,4,47.12977771832277,Tanker,Return to Base
80,True,46.45023814868345,2,6.0,Tanker,Countdown
78,True,64.38729478374269,2,0.0,MTV,Countdown
78,True,64.38729478374269,3,3.4037944953592096,MTV,Countdown
78,True,64.38729478374269,4,28.129777718322774,Tanker,Countdown
78,True,64.38729478374269,5,31.29118486543464,Tanker,Countdown
78,True,64.38729478374269,6,35.002811904611065,Tanker,Countdown
81,True,46.45023814868345,2,38.5,Tanker,Countdown
82,True,46.45023814868345,2,6.0,Tanker,Countdown
92,False,3.0,2,3.0,MTV,Ascent
83,True,46.00101906246552,0,,,
85,True,56.02939277339114,2,6.0,Tanker,Countdown
85,True,56.02939277339114,3,12.903794495359211,Tanker,Countdown
85,True,56.02939277339114,4,35.12977771832278,Tanker,Countdown
85,True,56.02939277339114,5,38.291184865434644,Tanker,Countdown
84,True,68.36159984401891,2,6.0,Tanker,Countdown
84,True,68.36159984401891,3,12.903794495359211,Tanker,Countdown
84,True,68.36159984401891,4,15.629777718322776,Tanker,Countdown
84,True,68.36159984401891,5,18.79118486543464,Tanker,Countdown
84,True,68.36159984401891,6,35.502811904611065,Tanker,Countdown
84,True,68.36159984401891,7,37.56507740759836,Tanker,Countdown
84,True,68.36159984401891,8,57.745243156597056,Tanker,Countdown
87,True,49.19224331300909,2,19.0,Tanker,Countdown
87,True,49.19224331300909,3,38.90379449535921,Tanker,Countdown
89,False,40.62977771832277,2,6.0,Tanker,Countdown
89,False,40.62977771832277,3,32.40379449535921,Tanker,Countdown
89,False,40.62977771832277,4,40.62977771832277,Tanker,Return to Base
90,True,46.45023814868345,2,6.0,Tanker,Countdown
91,True,46.00101906246552,0,,,
88,True,49.19224331300909,2,12.5,Tanker,Countdown
88,True,49.19224331300909,3,19.403794495359207,Tanker,Countdown
93,True,46.00101906246552,0,,,
86,True,82.5151184467145,2,0.0,MTV,Countdown
86,True,82.5151184467145,3,3.4037944953592096,MTV,Countdown
86,True,82.5151184467145,4,9.129777718322774,MTV,Countdown
86,True,82.5151184467145,5,15.29118486543464,MTV,Countdown
86,True,82.5151184467145,6,41.002811904611065,Tanker,Countdown
86,True,82.5151184467145,7,49.56507740759836,Tanker,Countdown
86,True,82.5151184467145,8,56.745243156597056,Tanker,Countdown
86,True,82.5151184467145,9,66.359460560102,Tanker,Countdown
86,True,82.5151184467145,10,73.44451220458083,Tanker,Countdown
94,True,46.00101906246552,0,,,
100,False,35.791184865434644,2,12.5,Tanker,Countdown
100,False,35.791184865434644,3,12.90379449535921,Tanker,Countdown
100,False,35.791184865434644,4,15.629777718322774,Tanker,Countdown
100,False,35.791184865434644,5,35.791184865434644,Tanker,RPOD
95,True,57.33095232496896,2,6.0,Tanker,Ascent
97,True,49.45023814868345,2,0.0,MTV,Countdown
98,True,46.45023814868345,2,19.0,Tanker,Countdown
96,True,49.19224331300909,2,12.5,Tanker,Countdown
96,True,49.19224331300909,3,19.403794495359207,Tanker,Countdown
101,True,49.19224331300909,2,19.0,Tanker,Countdown
101,True,49.19224331300909,3,38.90379449535921,Tanker,Countdown
103,True,46.45023814868345,2,19.0,Tanker,Countdown
99,True,58.387294783742696,2,6.0,Tanker,Countdown
99,True,58.387294783742696,3,6.40379449535921,Tanker,Countdown
99,True,58.387294783742696,4,28.629777718322774,Tanker,Countdown
99,True,58.387294783742696,5,38.291184865434644,Tanker,Countdown
99,True,58.387294783742696,6,42.002811904611065,Tanker,Countdown
104,True,64.38729478374269,2,0.0,MTV,Countdown
104,True,64.38729478374269,3,3.4037944953592096,MTV,Countdown
104,True,64.38729478374269,4,34.62977771832277,Tanker,Countdown
104,True,64.38729478374269,5,37.79118486543464,Tanker,Countdown
104,True,64.38729478374269,6,41.50281190461106,Tanker,Countdown
102,True,75.2292041800364,2,6.0,Tanker,Countdown
102,True,75.2292041800364,3,6.40379449535921,Tanker,Countdown
102,True,75.2292041800364,4,9.129777718322774,Tanker,Countdown
102,True,75.2292041800364,5,12.29118486543464,Tanker,Countdown
102,True,75.2292041800364,6,22.50281190461106,Tanker,Countdown
102,True,75.2292041800364,7,37.56507740759835,Tanker,Countdown
102,True,75.2292041800364,8,57.74524315659705,Tanker,Countdown
102,True,75.2292041800364,9,60.85946056010199,Tanker,Countdown
102,True,75.2292041800364,10,61.44451220458082,Tanker,Countdown
102,True,75.2292041800364,11,62.8680293482027,Tanker,Countdown
106,True,46.45023814868345,2,25.5,Tanker,Countdown
109,True,46.00101906246552,0,,,
105,True,52.3772859609218,2,12.5,Tanker,Countdown
105,True,52.3772859609218,3,12.90379449535921,Tanker,Countdown
105,True,52.3772859609218,4,28.629777718322774,Tanker,Countdown
108,True,55.3772859609218,2,0.0,MTV,Countdown
108,True,55.3772859609218,3,15.90379449535921,Tanker,Countdown
108,True,55.3772859609218,4,18.629777718322774,Tanker,Countdown
107,True,52.3772859609218,2,6.0,Tanker,Countdown
107,True,52.3772859609218,3,19.40379449535921,Tanker,Countdown
107,True,52.3772859609218,4,41.62977771832278,Tanker,Countdown
112,True,46.00101906246552,0,,,
110,True,52.377285960921796,2,32.0,Tanker,Countdown
110,True,52.377285960921796,3,32.40379449535921,Tanker,Countdown
110,True,52.377285960921796,4,35.12977771832277,Tanker,Countdown
113,False,35.62977771832277,2,0.0,MTV,Countdown
113,False,35.62977771832277,3,9.40379449535921,Tanker,Countdown
113,False,35.62977771832277,4,35.62977771832277,Tanker,RPOD
111,True,56.02939277339114,2,19.0,Tanker,Countdown
111,True,56.02939277339114,3,19.40379449535921,Tanker,Countdown
111,True,56.02939277339114,4,22.129777718322778,Tanker,Countdown
111,True,56.02939277339114,5,31.791184865434644,Tanker,Countdown
114,True,46.00101906246552,0,,,
116,True,46.00101906246552,0,,,
115,True,49.192243313009094,2,6.0,Tanker,Countdown
115,True,49.192243313009094,3,12.903794495359211,Tanker,Countdown
118,True,46.00101906246552,0,,,
117,True,52.377285960921796,2,12.5,Tanker,Countdown
117,True,52.377285960921796,3,19.403794495359207,Tanker,Countdown
117,True,52.377285960921796,4,28.62977771832277,Tanker,Countdown
120,True,46.45023814868345,2,19.0,Tanker,Countdown
121,True,46.00101906246552,0,,,
119,True,63.94190200490265,2,6.0,Tanker,Countdown
119,True,63.94190200490265,3,12.903794495359211,Tanker,Countdown
119,True,63.94190200490265,4,15.629777718322776,Tanker,Ascent
130,False,4.0,2,4.0,MTV,Orbit Insertion
122,True,61.3772859609218,2,0.0,MTV,Countdown
122,True,61.3772859609218,3,3.4037944953592096,MTV,Countdown
122,True,61.3772859609218,4,9.129777718322774,MTV,Countdown
123,True,49.192243313009094,2,19.0,Tanker,Countdown
123,True,49.192243313009094,3,19.40379449535921,Tanker,Countdown
124,False,47.12977771832277,2,12.5,Tanker,Countdown
124,False,47.12977771832277,3,32.40379449535921,Tanker,Countdown
124,False,47.12977771832277,4,47.12977771832277,Tanker,Return to Base
125,True,49.192243313009094,2,19.0,Tanker,Countdown
