replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
0,True,68.29068924448285,2,0.0,MTV,Countdown
0,True,68.29068924448285,3,3.322045804551175,MTV,Countdown
0,True,68.29068924448285,4,10.14438608970407,MTV,Countdown
4,True,67.27198026408603,2,0.0,MTV,Countdown
4,True,67.27198026408603,3,3.322045804551175,MTV,Countdown
4,True,67.27198026408603,4,29.14438608970407,Tanker,Countdown
4,True,67.27198026408603,5,51.26576737725567,Tanker,Countdown
1,True,50.664383568409676,2,19.0,Tanker,Countdown
1,True,50.664383568409676,3,19.322045804551177,Tanker,Countdown
2,True,64.27198026408603,2,0.0,MTV,Countdown
2,True,64.27198026408603,3,28.822045804551173,Tanker,Countdown
2,True,64.27198026408603,4,32.64438608970407,Tanker,Countdown
2,True,64.27198026408603,5,41.76576737725567,Tanker,Countdown
7,True,46.00064820937643,0,,,
11,False,4.0,2,4.0,MTV,Orbit Insertion
6,True,62.29068924448284,2,0.0,MTV,Countdown
6,True,62.29068924448284,3,9.322045804551175,Tanker,Countdown
6,True,62.29068924448284,4,32.64438608970407,Tanker,Countdown
3,True,59.29068924448284,2,6.0,Tanker,Countdown
3,True,59.29068924448284,3,12.822045804551175,Tanker,Countdown
3,True,59.29068924448284,4,29.64438608970407,Tanker,Countdown
9,True,50.664383568409676,2,12.5,Tanker,Countdown
9,True,50.664383568409676,3,19.322045804551173,Tanker,Countdown
8,False,41.64438608970407,2,19.0,Tanker,Countdown
8,False,41.64438608970407,3,25.822045804551177,Tanker,Countdown
8,False,41.64438608970407,4,41.64438608970407,Tanker,Return to Base
5,True,75.17360528885561,2,12.5,Tanker,Countdown
5,True,75.17360528885561,3,33.32204580455117,Tanker,Orbit Insertion
5,True,75.17360528885561,4,50.04601111447367,Tanker,Countdown
5,True,75.17360528885561,5,65.66739240202527,Tanker,Countdown
19,False,15.5,2,15.5,Tanker,Redezvous
10,True,46.00064820937643,0,,,
16,True,53.664383568409676,2,0.0,MTV,Countdown
16,True,53.664383568409676,3,15.822045804551175,Tanker,Countdown
12,True,64.27198026408601,2,0.0,MTV,Countdown
12,True,64.27198026408601,3,22.322045804551173,Tanker,Countdown
12,True,64.27198026408601,4,26.144386089704067,Tanker,Countdown
12,True,64.27198026408601,5,35.26576737725566,Tanker,Countdown
17,True,50.664383568409676,2,38.5,Tanker,Countdown
17,True,50.664383568409676,3,38.82204580455117,Tanker,Countdown
13,True,46.00064820937643,0,,,
15,False,40.14438608970407,2,32.0,Tanker,Countdown
15,False,40.14438608970407,3,32.32204580455117,Tanker,Countdown
15,False,40.14438608970407,4,40.14438608970407,Tanker,RPOD
14,True,46.413360087398075,2,25.5,Tanker,Countdown
18,True,62.29068924448284,2,0.0,MTV,Countdown
18,True,62.29068924448284,3,41.82204580455117,Tanker,Countdown
18,True,62.29068924448284,4,45.64438608970407,Tanker,Countdown
20,True,53.664383568409676,2,0.0,MTV,Countdown
20,True,53.664383568409676,3,22.322045804551173,Tanker,Countdown
22,True,46.41336008739807,2,6.0,Tanker,Countdown
26,False,50.76576737725567,2,6.0,Tanker,Countdown
26,False,50.76576737725567,3,12.822045804551175,Tanker,Countdown
26,False,50.76576737725567,4,16.64438608970407,Tanker,Countdown
26,False,50.76576737725567,5,50.76576737725567,Tanker,Return to Base
21,True,74.99754157655322,2,0.0,MTV,Countdown
21,True,74.99754157655322,3,9.322045804551175,Tanker,Countdown
21,True,74.99754157655322,4,13.14438608970407,Tanker,Countdown
21,True,74.99754157655322,5,28.765767377255667,Tanker,Countdown
21,True,74.99754157655322,6,50.26263962062718,Tanker,Countdown
21,True,74.99754157655322,7,51.48513827232917,Tanker,Countdown
21,True,74.99754157655322,8,60.01639923727063,Tanker,Countdown
28,True,50.664383568409676,2,12.5,Tanker,Countdown
28,True,50.664383568409676,3,25.822045804551173,Tanker,Countdown
25,True,59.29068924448284,2,19.0,Tanker,Countdown
25,True,59.29068924448284,3,25.822045804551177,Tanker,Countdown
25,True,59.29068924448284,4,36.14438608970407,Tanker,Countdown
23,True,85.32625415116902,2,12.5,Tanker,Countdown
23,True,85.32625415116902,3,19.322045804551173,Tanker,Ascent
23,True,85.32625415116902,4,35.04601111447367,Tanker,Countdown
23,True,85.32625415116902,5,44.16739240202527,Tanker,Countdown
23,True,85.32625415116902,6,46.16426464539679,Tanker,Ascent
29,True,46.00064820937643,0,,,
24,True,62.510925904252275,2,6.0,Tanker,Countdown
24,True,62.510925904252275,3,32.32204580455117,Tanker,Countdown
24,True,62.510925904252275,4,36.14438608970407,Tanker,Countdown
24,True,62.510925904252275,5,45.26576737725567,Tanker,Countdown
24,True,62.510925904252275,6,47.26263962062719,Tanker,Countdown
27,True,50.664383568409676,2,12.5,Tanker,Countdown
27,True,50.664383568409676,3,32.32204580455117,Tanker,Countdown
31,True,46.413360087398075,2,25.5,Tanker,Countdown
30,True,61.271980264086025,2,12.5,Tanker,Countdown
30,True,61.271980264086025,3,12.822045804551175,Tanker,Countdown
30,True,61.271980264086025,4,23.14438608970407,Tanker,Countdown
30,True,61.271980264086025,5,45.26576737725567,Tanker,Countdown
33,False,46.14438608970407,2,0.0,MTV,Countdown
33,False,46.14438608970407,3,3.322045804551175,MTV,Countdown
33,False,46.14438608970407,4,46.14438608970407,Tanker,RPOD
35,False,37.5,2,37.5,Tanker,Return to Base
36,False,37.5,2,37.5,Tanker,Return to Base
