replicant,outcome,duration,anomaly_count,anomaly_time,anomaly_vehicle,anomaly_activity
0,True,34.31711846429316,2,6.0,Tanker,Countdown
0,True,34.31711846429316,3,13.362589744885376,Tanker,Countdown
0,True,34.31711846429316,4,20.682996140750532,Tanker,Countdown
3,True,13.83879829844682,0,,,
4,True,13.83879829844682,0,,,
2,True,24.197516931139273,2,0.0,MTV,Countdown
1,True,40.31711846429316,2,0.0,MTV,Countdown
1,True,40.31711846429316,3,10.362589744885376,MTV,Countdown
1,True,40.31711846429316,4,26.682996140750532,Tanker,Countdown
8,True,13.83879829844682,0,,,
5,True,13.83879829844682,0,,,
6,True,13.83879829844682,0,,,
12,True,13.83879829844682,0,,,
13,True,13.83879829844682,0,,,
9,True,13.83879829844682,0,,,
10,True,13.83879829844682,0,,,
11,True,13.83879829844682,0,,,
7,True,35.55464287786633,2,6.0,Tanker,Ascent
16,True,13.83879829844682,0,,,
15,True,13.83879829844682,0,,,
20,True,13.83879829844682,0,,,
19,True,13.83879829844682,0,,,
21,True,13.83879829844682,0,,,
22,True,13.83879829844682,0,,,
14,True,13.83879829844682,0,,,
24,True,13.83879829844682,0,,,
23,True,24.197516931139273,2,0.0,MTV,Countdown
18,True,13.83879829844682,0,,,
26,True,13.83879829844682,0,,,
28,True,13.83879829844682,0,,,
27,True,13.83879829844682,0,,,
29,True,24.197516931139273,2,0.0,MTV,Countdown
25,True,13.83879829844682,0,,,
30,True,13.83879829844682,0,,,
33,True,13.83879829844682,0,,,
32,True,21.197516931139273,2,6.0,Tanker,Countdown
31,True,37.55464287786633,2,7.0,Tanker,Orbit Insertion
35,True,13.83879829844682,0,,,
36,True,24.197516931139273,2,0.0,MTV,Countdown
17,True,40.31711846429316,2,0.0,MTV,Countdown
17,True,40.31711846429316,3,10.362589744885376,MTV,Countdown
17,True,40.31711846429316,4,26.682996140750532,Tanker,Countdown
39,True,13.83879829844682,0,,,
34,True,37.31711846429316,2,0.0,MTV,Countdown
34,True,37.31711846429316,3,16.362589744885376,Tanker,Countdown
34,True,37.31711846429316,4,23.682996140750532,Tanker,Countdown
40,True,24.197516931139273,2,0.0,MTV,Countdown
38,True,31.415805023594004,2,0.0,MTV,Countdown
38,True,31.415805023594004,3,16.362589744885376,Tanker,Countdown
42,True,13.83879829844682,0,,,
41,True,13.83879829844682,0,,,
45,True,13.83879829844682,0,,,
46,True,13.83879829844682,0,,,
43,True,28.415805023594004,2,6.0,Tanker,Countdown
